date,uWN_ls_net,uWN_ls_gross,uWN_long_net,uWN_long_gross,uWN_short,cWN_ls_net,cWN_ls_gross,cWN_long_net,cWN_long_gross,cWN_short,LSTM_ls_net,LSTM_ls_gross,LSTM_long_net,LSTM_long_gross,LSTM_short
2013-11-14,0.954977656318449,0.9958406065160975,0.9925632520663925,1.0360877317023807,0.9554801391183206,0.9554023724179619,0.9934180792290268,1.0084473053349292,1.0494064898612345,0.9387120963486992,0.9652497480756148,0.9888573568837871,1.0197808871085,1.0427238260665617,0.9361619218851641
2013-11-15,0.9548346120262257,0.9969110664525268,0.9865315338494834,1.03116520846292,0.9620738406441695,0.9554825722690545,0.994539536335669,1.0022290260361495,1.0439968459570823,0.9456705159934224,0.9661653847716368,0.9905731407540478,1.0136770478079091,1.0373730789881683,0.9442145477343453
2013-11-18,0.9537506885680305,0.997145930262891,0.9807262473446199,1.0266498140890974,0.9667400020591088,0.9567890741963078,0.9971174753030109,0.9984470739404572,1.0413945356767895,0.9529302657877953,0.9646994284637506,0.989938293473029,1.0065162620852173,1.030954058931314,0.9488468516101942
2013-11-19,0.9508229587859294,0.9954406603581932,0.9746638060592672,1.0218492348534838,0.9679539027084463,0.9564530108178576,0.9979212143591477,0.9948677651714648,1.038854773935116,0.9567905229275299,0.9646213183179598,0.9905032681034168,1.0034745436945312,1.0285335140895693,0.9521576655942848
2013-11-20,0.9496893002888184,0.9955959717201094,0.9832436718213344,1.0322911320791546,0.9583647874404051,0.9544161920048737,0.9972088740838987,1.001692228581585,1.0475217470312592,0.9474422363004226,0.9639582141622337,0.9904901270781121,1.0118017675592468,1.0378083066878898,0.9435463270016476
2013-11-21,0.9488798735009895,0.9961009814199959,0.9862960525896706,1.036957221611277,0.9550051033934989,0.9539957414407337,0.998192555437361,1.0048179271692923,1.0522499213805687,0.9450349681306209,0.9642048764475081,0.9915003574509521,1.015296638815346,1.042209261029185,0.9414698042176209
2013-11-22,0.9469823489572663,0.995295393826368,0.9828521818521073,1.0345481814935655,0.9556790504904568,0.9523996306605786,0.9979132400604657,1.0028117903527933,1.051615141816448,0.9450761877551231,0.9626264894466585,0.9907796649412666,1.0130952516650986,1.0408629182558402,0.9413173565941142
2013-11-25,0.9450120772781598,0.9944435603161434,0.9824201932807418,1.0354186228167013,0.9532391126227217,0.9500306853241752,0.9966532501353182,1.0021123828505514,1.0521105502398638,0.9422444159626248,0.9630181159387291,0.9919620099285824,1.0145599760649464,1.0430928844252658,0.9415472973633241
2013-11-26,0.9445848759733698,0.9952566211757543,0.9836438264002686,1.0379879979143327,0.9524324085837478,0.9490201977555435,0.9970825537921265,1.005144951612499,1.056878498830746,0.9387860927119284,0.9608072405976157,0.9904425894044779,1.0156339035833144,1.044993984315305,0.9369468731161319
2013-11-27,0.9430963251895442,0.9947841184387275,0.9792765854651526,1.0345224295391375,0.9547079859098558,0.9481508459389913,0.9974799458070261,1.0021094754402464,1.0549692947611948,0.9412302834583066,0.9611429004478739,0.9913895451153134,1.0134505261572286,1.043475462859934,0.9401000047159981
2013-11-29,0.9415933890377832,0.9944059654031626,0.9761438851316226,1.0325381166762428,0.9558133697165978,0.945969632836513,0.9963396384258542,0.9965533325647946,1.050258017826885,0.9432816183956615,0.9598320330778921,0.9908728660895997,1.009242663634691,1.0400339940266443,0.9422206354232154
2013-12-02,0.9385894558785784,0.992362029263525,0.9692881143050491,1.0265160356164758,0.9574587451770887,0.9460995659890188,0.997607167690715,0.9931245781713653,1.047777348973934,0.9479096723241529,0.9560002832609505,0.9878078702614466,1.0035967784658468,1.0351507186288842,0.9408156406434992
2013-12-03,0.9356034900367599,0.9902531076512536,0.966981632432201,1.0251344940146143,0.9546778521347586,0.9463238837912679,0.9987516324276943,0.9952427911099611,1.050930406348347,0.9472320475027023,0.9543823957897212,0.9868353879918864,1.0029679410144146,1.035293011663376,0.9388338767936216
2013-12-04,0.9349010989466263,0.990655712392892,0.9651812728583179,1.0242625163073205,0.9562661815359206,0.9462759137831297,0.9997446441561052,0.992895265985862,1.0494906504744919,0.9504133149394642,0.9527774728908667,0.9858966134778697,0.9995019491283081,1.0324365282405918,0.9396379976676917
2013-12-05,0.934460779561823,0.9911797894326059,0.972832024446679,1.0331871899312743,0.9489457467432708,0.9430234249768937,0.9977237443203181,0.9973615413794737,1.0556737168521835,0.9409716005550827,0.9532173484692861,0.9870496612788455,1.0087829651434743,1.0426497850884089,0.9325406321474105
2013-12-06,0.9334762373600135,0.9913382683956838,0.9725614331744715,1.0340839131638315,0.9484255906856066,0.942667658093937,0.9988495318927235,0.9986724905922686,1.0586270309158299,0.9404626748252716,0.952861882391964,0.9877351710650851,1.0086564341821287,1.0434796498570833,0.9330937114567418
2013-12-09,0.9302406464690466,0.9891719217219767,0.9667080032382394,1.029115049220332,0.948837717523981,0.9412922939081181,0.9984808313929944,0.994184437469456,1.0550827988966929,0.9429170014213621,0.9509539053569471,0.9867118057135716,1.0042596350124027,1.0400097071406558,0.9342630758180356
2013-12-10,0.930393471348559,0.9905570001828099,0.9531099349131791,1.0159342066918828,0.9636475746635542,0.9402195156992501,0.9983189192344971,0.980484795377623,1.0416109284889161,0.9546508739649291,0.9530475868448447,0.9897157128152124,0.9934706482175126,1.0297948604830136,0.9491277605978793
2013-12-11,0.928110451437017,0.9893728933249892,0.9485170495739641,1.012225740241938,0.9648613001954874,0.938156401543259,0.9974631490605359,0.9759858870846715,1.0381891510689447,0.9561503055944492,0.9529904106563947,0.9904792464895065,0.990778902867048,1.0279303552979993,0.9523106559367885
2013-12-12,0.9262214803186839,0.9885487063381468,0.9494472411101215,1.0145149684191865,0.9610716547182296,0.9357417021038824,0.9963303550741262,0.9756403844692764,1.0393847445178572,0.9528774372075038,0.9509581998673171,0.9890682181399209,0.9917977762751106,1.0298421172904793,0.9478262253232382
2013-12-13,0.9263851691349213,0.9899452118617436,0.955383451904732,1.0221346939125486,0.9565687046818873,0.936168522588521,0.9980610103336641,0.9838273820134934,1.0494146368522321,0.9469926787173204,0.9529696733585495,0.9920160129161659,0.9992224035931784,1.0384772464437095,0.9455285479940935
2013-12-16,0.926350201743547,0.9909089135208712,0.9562599384079119,1.0241290079158836,0.9565647381456143,0.9369528316979595,1.0001307306699838,0.98487708425831,1.051737017847448,0.9488245957483754,0.9537456892830336,0.9937824020670185,1.0008208634527476,1.0409786188479961,0.9466182870589991
2013-12-17,0.9228365747874916,0.9881635932497678,0.9642378654290387,1.0337087920385128,0.9423166165989469,0.9320622391385674,0.9960678244549266,0.9914090153483217,1.0598468372844208,0.9337993588993243,0.9551035937624653,0.9961129289375923,1.0159042204123392,1.057626296662445,0.9359194950642729
2013-12-18,0.9219158409052755,0.9887098899149922,0.9618721887549093,1.0326593565843085,0.9443151706704349,0.9298064800601797,0.9952463921015945,0.9871001234254023,1.0568838568420689,0.9348697901759615,0.9553368866688913,0.9976097741255315,1.0120616506012832,1.0549806290430896,0.9410734980295722
2013-12-19,0.9196774364972017,0.9875979656683147,0.9691014653572219,1.0417433903596984,0.9338842835544026,0.928270009929958,0.995133793476737,0.9945246112895252,1.0664719878001094,0.9261770444735677,0.9521957035327896,0.9952823695465003,1.016917992774942,1.061251995345862,0.9310882432830442
2013-12-20,0.9198060723900218,0.9889789215624357,0.9742468744182994,1.0485386271320891,0.9304043023631028,0.9282276579861307,0.9961506123647709,1.0004417115132391,1.0740633661340144,0.9214770348846677,0.9504026512988134,0.9941462566220932,1.0207722923274487,1.066180566290108,0.9246384962103442
2013-12-23,0.9180539441746763,0.9885284905968409,0.9757536532508863,1.051715442187852,0.9267378991085947,0.9270060639204144,0.9960148621593359,1.0029386145620538,1.0780473719470531,0.9178078669136096,0.9491568196255362,0.9935579755015695,1.0235475114221915,1.0700615625495042,0.92017842573311
2013-12-24,0.9173413345213726,0.9890051682679184,0.9779233250450005,1.0554720648165157,0.9243214471361287,0.9251872139101174,0.9952580681843969,1.003954969695953,1.0804964844676719,0.9143280460061007,0.9492313115196095,0.9942834393150328,1.026146819975821,1.073668708082619,0.9184203006645004
2013-12-26,0.9160887106373174,0.9887881544621573,0.9757477849070562,1.0543810847241522,0.9248712234777219,0.9247119725340054,0.9956414474716087,1.002635875313173,1.080096616779849,0.9153708275843496,0.9471051591736189,0.9925926189268612,1.0232768509218186,1.071413776871783,0.9172255534831634
2013-12-27,0.9147913146142936,0.9884654670000868,0.975444857479808,1.0552621368679103,0.9234947343606328,0.9244648246050479,0.9962367398664088,1.0039699970847862,1.0824318667935682,0.9144863245443836,0.946932352555366,0.9928353163619428,1.0245256339795499,1.0732509928143275,0.9161012721944671
2013-12-30,0.9118721222639694,0.9864107019208432,0.9766114907954593,1.0576862057916596,0.9175339362925088,0.9230518351118578,0.9959117740921365,1.0057584019785972,1.0856249026095732,0.9111921079678569,0.9455881536246389,0.9920060403502889,1.025408165240395,1.074923154326342,0.9131435890782751
2013-12-31,0.9116846215787137,0.9873827007162521,0.9684138297871888,1.0500914893256998,0.9259305460001348,0.9223503191134331,0.9964305470805989,0.9952261187268532,1.0756712306340328,0.9204957581714371,0.9470147251825312,0.9942382856721833,1.0189170561777192,1.0689640472629007,0.9223154031707231
2014-01-02,0.909888099425494,0.9866684663742685,0.9676469331761174,1.0506049723667867,0.924138211802906,0.9209633541050279,0.9961861205486976,0.995841611153638,1.0777868171549918,0.9182337653385724,0.9463820023055702,0.9943001407055473,1.0192401778480642,1.070167819870761,0.9213915341935796
2014-01-03,0.9089198086547401,0.9868712033292462,0.9638450434720903,1.0476575951315186,0.9271105749219913,0.9195956868803229,0.9961394616400074,0.9908520660367068,1.0739609907491818,0.9214072096839946,0.9470550472456892,0.995711094351492,1.0168268536576774,1.068571810730704,0.9253806503677665
2014-02-18,0.9072827379029663,0.9865019649515221,0.9573328198552247,1.0420152065167352,0.9314099734371861,0.9172552492384979,0.9951152126061124,0.9829688969080921,1.0670818540862461,0.9254143643157179,0.9445475103905012,0.9944955760619651,1.0087997395987,1.0616250042655202,0.9291372440297319
2014-02-19,0.905129929043918,0.9853804560704742,0.961608492406464,1.0479335583278573,0.924002073442959,0.9146400881428055,0.9937763304740849,0.9896293599952956,1.0760387695518696,0.915156377601205,0.94316939410524,0.9937485531922342,1.0138721410516618,1.0677980052954648,0.922338758920885
2014-02-20,0.904808805634367,0.9861601736864365,0.9594839325028729,1.046889923141717,0.9263845850215121,0.9126800435548227,0.9929531245020343,0.9860561523031336,1.073556045009132,0.9157517406754122,0.942688663424047,0.9939343167346202,1.0138163413729608,1.0684111106438559,0.9221540024797638
2014-02-21,0.9035944584443462,0.9863103445642056,0.9651471319869337,1.0545511362414306,0.9198873750432821,0.9120328565306981,0.9935320446613883,0.9913779950561112,1.0808217495041679,0.9106218567342462,0.9432170119958205,0.9951167838233593,1.0214813756886356,1.0770411252822363,0.9168995117047621
2014-02-24,0.9009815385347894,0.9847105171833752,0.9605476883551205,1.050852710174763,0.9201293462463833,0.9128352193825501,0.9953996386425826,0.9921909782821385,1.0827038947122531,0.9124595847250045,0.9424370977348259,0.9948530097684894,1.018804040318834,1.0747748389721736,0.9183427492954466
2014-02-25,0.9007455383850963,0.9856807074452808,0.9624501650790737,1.054327311917581,0.9189000987615445,0.9120682286177704,0.9957823597962954,0.9927580812498485,1.0847338964432984,0.9114504434452739,0.9418370579796331,0.9949014629012377,1.0211651337732792,1.0779177561580189,0.9157467332297343
2014-02-26,0.8992892032307872,0.9853939057557574,0.9645666117945271,1.0579962849430438,0.915167660069642,0.9094209506297082,0.9943466151059169,0.9943836589758948,1.0882407776972114,0.9058754719451455,0.942654111632121,0.9964911639166348,1.0276495658582359,1.085513478254792,0.912220223143641
2014-02-27,0.9002929473119461,0.9875787963144687,0.9645297778581094,1.059097092680568,0.9182738196040091,0.9130116307474229,0.9995239210683013,0.9955474368451598,1.0909816922716369,0.9130271937349034,0.939064331968173,0.9933009766467605,1.0236366800248324,1.0819576583868464,0.9093675846582239
2014-02-28,0.8994120013904898,0.9876333082599922,0.9571045917788439,1.0520863011519699,0.924453791361872,0.9116644704128885,0.9989138673941022,0.9860376755121991,1.0816635548322127,0.9197108897691187,0.9389116296557452,0.9937309711641745,1.0172157723950832,1.0758273927620994,0.9153072923379497
2014-03-03,0.8978780568918056,0.9873138340103278,0.9737614721273279,1.071885657299922,0.9064582943239957,0.9082958157108784,0.9964462098497326,1.0002498705762723,1.0987367776055073,0.9006499661610541,0.9382856407046832,0.9938611848644393,1.0355621368948822,1.0960528489077093,0.8983394742144032
2014-03-04,0.8958923505333247,0.9862492912249532,0.9705546024040153,1.0696299900535322,0.9064111123622225,0.9066534481192016,0.9961169760332123,0.9986827201884341,1.098834341755718,0.8999748275178722,0.936055855490259,0.9922833734128771,1.0329988091707651,1.094107025473599,0.8970819663984857
2014-03-05,0.8941526070099436,0.9859011230734438,0.969713389796498,1.0703905438743873,0.9051266473574157,0.9069376411041531,0.9976024160423282,1.0002647513501959,1.1019424631847072,0.9001133324315611,0.9325369641039951,0.9892587310557717,1.0292242759762955,1.0908872371490588,0.894253034614562
2014-03-06,0.8933940030607725,0.9862039427027747,0.9689427112647314,1.0708005344935412,0.9053359770851525,0.9071940051919234,0.9990704467724669,1.0005538626053094,1.1037057318373769,0.9013221594234821,0.9313146692343034,0.9885226697780765,1.0274406496377195,1.0895785565834515,0.8939950794341495
2014-03-07,0.8924343667718929,0.9861198610374826,0.9654967180529804,1.0681106810209486,0.9074558091319241,0.9080531642350572,1.001104494205584,0.9975705555391937,1.10166572791482,0.9066581688551105,0.9300171397819649,0.9876067473761099,1.0235070079961424,1.0858912719538116,0.8953638080683645
2014-03-10,0.893749626008288,0.9886907953587375,0.962424492867895,1.0660886126398665,0.9139054327116257,0.9065138169209838,1.0009646783370305,0.9902310603562247,1.0952251054073296,0.9117054760990526,0.9286292375792882,0.9866157318375464,1.016605869325926,1.0791486406996948,0.8991264875535341
2014-03-11,0.8935457529164527,0.9894759269530623,0.9640074271166658,1.069050280763427,0.9128180272442478,0.9031229639689466,0.9986663658452384,0.9897957206914073,1.0962282452218968,0.9066836964684462,0.9270718049627676,0.9855749425236353,1.0169934044661502,1.0803034309589543,0.8962673455481742
2014-03-12,0.8939657426182853,0.9909414764311212,0.9529582848027041,1.0578662214096872,0.9250716523758871,0.9008316632122882,0.9975307961598768,0.9760786474145934,1.082424733733704,0.9160385417086836,0.9302554809126179,0.9897370343973317,1.0085371643795547,1.0721129942576901,0.9106323830377694
2014-03-13,0.8933076242537674,0.9914010963875164,0.9528577599870779,1.05895354520992,0.9249789572042261,0.900348635262216,0.998359210006799,0.9745653477529385,1.0822619511078329,0.9176977768677028,0.930774932319591,0.9909055364726923,1.0071127838587377,1.0713612155745704,0.9134211488359961
2014-03-14,0.8918093979065108,0.9910822501392358,0.9585053282130357,1.0666654113207379,0.9176477974864382,0.8993467873085825,0.9984685192301651,0.981382958580928,1.0912759737623121,0.9102553437562427,0.9281918744888283,0.9889263103534952,1.0123013188402816,1.0776188002911353,0.9044371382854365
2014-03-17,0.8926522410045465,0.9932302380962049,0.9658303518705328,1.075859970280155,0.9137154214767641,0.8986193520430132,0.9993361177975719,0.98871906755994,1.1013251084376692,0.9034550525428372,0.9278109139678148,0.9894873725894631,1.0207129096816294,1.0874591806768596,0.89720443849077
2014-03-18,0.8910043943188564,0.9927320661037122,0.9566802354276868,1.0671975634532007,0.9201557234501959,0.9009686825227524,1.0031368595599541,0.983647580027863,1.0970220889737416,0.913857129140885,0.9291104987518127,0.9915879773605911,1.0149339028988302,1.082099744210461,0.9054356135757154
2014-03-19,0.890816336356958,0.9937579371099636,0.959570460751146,1.0716074475925486,0.9182551909354311,0.9025128872063766,1.0061491061420709,0.9890608278264108,1.1045463381873175,0.913077480740335,0.9289949869590058,0.9922910213609782,1.0182417935682158,1.0863238961556947,0.9031850212691009
2014-03-20,0.8901234733094024,0.9940670996674416,0.953875669085255,1.0665336755892203,0.9231742280262305,0.903976439561012,1.009211686908142,0.9849089621292236,1.101529690327427,0.9211297711451077,0.92897770599616,0.9930774212519384,1.0147211116193278,1.0833161693806808,0.9071172528747496
2014-03-21,0.8899847892664433,0.9951824177294232,0.9464882077820129,1.0596957590376126,0.9311645736564882,0.9053032377108081,1.0121394792987302,0.9791330075308171,1.0968322661841456,0.9304024093055756,0.927648934098973,0.992550733410316,1.0054760297871448,1.0743609211518275,0.9136537541673977
2014-03-24,0.8904628427989701,0.9966900452085584,0.9486288843297823,1.0630815269777123,0.931010758100368,0.9031758436635179,1.0109868415441101,0.9791738408880757,1.0983160769937397,0.9270246382443738,0.9258042232304827,0.991282773504287,1.0046425118231082,1.0740910409626436,0.9115489228168027
2014-03-25,0.8891068379109491,0.9964679736326535,0.9379180318187149,1.0524722217027864,0.939887152686304,0.9039694325051744,1.013223142572391,0.9693593798222867,1.0887474431704565,0.9392021183875575,0.9262771620808856,0.992582187708327,0.9953511886291571,1.064992835006634,0.9216600895259143
2014-03-26,0.8921603554313223,1.000875604601054,0.9399888838418506,1.0557081432987092,0.9453121033772645,0.898707653497202,1.0087439375600171,0.962410182267371,1.0823698386821614,0.9363997712386724,0.9272409188305137,0.9942545964342113,0.9947194420245697,1.0648612167158624,0.9248798170496894
2014-03-27,0.8900977693068619,0.9996848844642416,0.9404781911265988,1.0575245375322708,0.9414364157150596,0.8967210594570567,1.0080272241257577,0.9629665417953348,1.0847513900711494,0.9330087738628492,0.925075734968223,0.9927393810695777,0.9965423071655967,1.067498863499146,0.919769921895285
2014-03-28,0.8905328625217448,1.0012731988868144,0.9511969354132668,1.0705172950704416,0.9328614548104704,0.8964314663677699,1.008810515026635,0.9739750641961995,1.0984056333014312,0.9227145768666289,0.9227408420913403,0.9911712922172267,1.0072016090680647,1.0797236917452233,0.9063312033332365
2014-03-31,0.8940226661863357,1.0062983702463841,0.9650059039280096,1.087033852969698,0.9278323860972697,0.8967758463694139,1.0106104021483382,0.9842418116766941,1.1113997359785355,0.9150914486965056,0.9271333402703541,0.9966053839434168,1.0217888441083747,1.0959850997217486,0.9026191224681469
